Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, øF (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (øC))","Intensity, lum/ftý (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
3305,02/13/17 11:31:49 AM,84.834,768,,,,,
3306,02/13/17 11:41:49 AM,85.014,896,,,,,
3307,02/13/17 11:51:49 AM,84.834,896,,,,,
3308,02/13/17 12:01:49 PM,84.474,704,,,,,
3309,02/13/17 12:11:49 PM,84.474,480,,,,,
3310,02/13/17 12:21:49 PM,84.834,496,,,,,
3311,02/13/17 12:31:49 PM,84.474,896,,,,,
3312,02/13/17 12:41:49 PM,85.014,768,,,,,
3313,02/13/17 12:51:49 PM,84.834,432,,,,,
3314,02/13/17 01:01:49 PM,84.654,480,,,,,
3315,02/13/17 01:11:49 PM,84.834,496,,,,,
3316,02/13/17 01:21:49 PM,84.654,576,,,,,
3317,02/13/17 01:31:49 PM,84.834,704,,,,,
3318,02/13/17 01:41:49 PM,84.654,448,,,,,
3319,02/13/17 01:51:49 PM,84.654,416,,,,,
3320,02/13/17 02:01:49 PM,84.834,512,,,,,
3321,02/13/17 02:11:49 PM,84.474,480,,,,,
3322,02/13/17 02:21:49 PM,84.474,464,,,,,
3323,02/13/17 02:31:49 PM,84.834,1408,,,,,
3324,02/13/17 02:41:49 PM,84.834,1536,,,,,
3325,02/13/17 02:51:49 PM,84.654,1472,,,,,
3326,02/13/17 03:01:49 PM,84.295,576,,,,,
3327,02/13/17 03:11:49 PM,84.474,896,,,,,
3328,02/13/17 03:21:49 PM,84.295,960,,,,,
3329,02/13/17 03:31:49 PM,84.295,608,,,,,
3330,02/13/17 03:41:49 PM,84.115,384,,,,,
3331,02/13/17 03:51:49 PM,84.115,400,,,,,
3332,02/13/17 04:01:49 PM,83.935,352,,,,,
3333,02/13/17 04:11:49 PM,83.935,320,,,,,
3334,02/13/17 04:21:49 PM,83.935,608,,,,,
3335,02/13/17 04:31:49 PM,83.935,512,,,,,
3336,02/13/17 04:41:49 PM,83.935,512,,,,,
3337,02/13/17 04:51:49 PM,83.757,480,,,,,
3338,02/13/17 05:01:49 PM,83.757,352,,,,,
3339,02/13/17 05:11:49 PM,83.757,352,,,,,
3340,02/13/17 05:21:49 PM,83.757,352,,,,,
3341,02/13/17 05:31:49 PM,83.399,60,,,,,
3342,02/13/17 05:41:49 PM,83.399,55,,,,,
3343,02/13/17 05:51:49 PM,83.399,31,,,,,
3344,02/13/17 06:01:49 PM,83.399,15,,,,,
3345,02/13/17 06:11:49 PM,83.221,7,,,,,
3346,02/13/17 06:21:49 PM,83.221,3,,,,,
3347,02/13/17 06:31:49 PM,83.221,0,,,,,
3348,02/13/17 06:41:49 PM,83.043,0,,,,,
3349,02/13/17 06:51:49 PM,83.043,0,,,,,
3350,02/13/17 07:01:49 PM,83.043,0,,,,,
3351,02/13/17 07:11:49 PM,83.043,0,,,,,
3352,02/13/17 07:21:49 PM,83.043,0,,,,,
3353,02/13/17 07:31:49 PM,82.864,0,,,,,
3354,02/13/17 07:41:49 PM,82.864,0,,,,,
3355,02/13/17 07:51:49 PM,82.864,0,,,,,
3356,02/13/17 08:01:49 PM,82.864,0,,,,,
3357,02/13/17 08:11:49 PM,83.043,0,,,,,
3358,02/13/17 08:21:49 PM,82.864,0,,,,,
3359,02/13/17 08:31:49 PM,82.686,0,,,,,
3360,02/13/17 08:41:49 PM,82.864,0,,,,,
3361,02/13/17 08:51:49 PM,82.508,0,,,,,
3362,02/13/17 09:01:49 PM,82.508,0,,,,,
3363,02/13/17 09:11:49 PM,82.864,0,,,,,
3364,02/13/17 09:21:49 PM,82.864,0,,,,,
3365,02/13/17 09:31:49 PM,82.686,0,,,,,
3366,02/13/17 09:41:49 PM,82.686,0,,,,,
3367,02/13/17 09:51:49 PM,82.686,0,,,,,
3368,02/13/17 10:01:49 PM,82.686,0,,,,,
3369,02/13/17 10:11:49 PM,82.686,0,,,,,
3370,02/13/17 10:21:49 PM,82.686,0,,,,,
3371,02/13/17 10:31:49 PM,82.686,0,,,,,
3372,02/13/17 10:41:49 PM,82.686,0,,,,,
3373,02/13/17 10:51:49 PM,82.686,0,,,,,
3374,02/13/17 11:01:49 PM,82.686,0,,,,,
3375,02/13/17 11:11:49 PM,82.686,0,,,,,
3376,02/13/17 11:21:49 PM,82.686,0,,,,,
3377,02/13/17 11:31:49 PM,82.686,0,,,,,
3378,02/13/17 11:41:49 PM,82.686,0,,,,,
3379,02/13/17 11:51:49 PM,82.686,0,,,,,
3380,02/14/17 12:01:49 AM,82.686,0,,,,,
3381,02/14/17 12:11:49 AM,82.686,0,,,,,
3382,02/14/17 12:21:49 AM,82.686,0,,,,,
3383,02/14/17 12:31:49 AM,82.686,0,,,,,
3384,02/14/17 12:41:49 AM,82.686,0,,,,,
3385,02/14/17 12:51:49 AM,82.686,0,,,,,
3386,02/14/17 01:01:49 AM,82.686,0,,,,,
3387,02/14/17 01:11:49 AM,82.686,0,,,,,
3388,02/14/17 01:21:49 AM,82.686,0,,,,,
3389,02/14/17 01:31:49 AM,82.686,0,,,,,
3390,02/14/17 01:41:49 AM,82.686,0,,,,,
3391,02/14/17 01:51:49 AM,82.686,0,,,,,
3392,02/14/17 02:01:49 AM,82.686,0,,,,,
3393,02/14/17 02:11:49 AM,82.686,0,,,,,
3394,02/14/17 02:21:49 AM,82.686,0,,,,,
3395,02/14/17 02:31:49 AM,82.508,0,,,,,
3396,02/14/17 02:41:49 AM,82.508,0,,,,,
3397,02/14/17 02:51:49 AM,82.508,0,,,,,
3398,02/14/17 03:01:49 AM,82.508,0,,,,,
3399,02/14/17 03:11:49 AM,82.508,0,,,,,
3400,02/14/17 03:21:49 AM,82.508,0,,,,,
3401,02/14/17 03:31:49 AM,82.33,0,,,,,
3402,02/14/17 03:41:49 AM,82.33,0,,,,,
3403,02/14/17 03:51:49 AM,82.33,0,,,,,
3404,02/14/17 04:01:49 AM,82.152,0,,,,,
3405,02/14/17 04:11:49 AM,82.152,0,,,,,
3406,02/14/17 04:21:49 AM,82.152,0,,,,,
3407,02/14/17 04:31:49 AM,82.152,0,,,,,
3408,02/14/17 04:41:49 AM,81.975,0,,,,,
3409,02/14/17 04:51:49 AM,81.975,0,,,,,
3410,02/14/17 05:01:49 AM,81.975,0,,,,,
3411,02/14/17 05:11:49 AM,81.975,0,,,,,
3412,02/14/17 05:21:49 AM,81.975,0,,,,,
3413,02/14/17 05:31:49 AM,81.975,0,,,,,
3414,02/14/17 05:41:49 AM,81.797,0,,,,,
3415,02/14/17 05:51:49 AM,81.797,0,,,,,
3416,02/14/17 06:01:49 AM,81.797,0,,,,,
3417,02/14/17 06:11:49 AM,81.797,0,,,,,
3418,02/14/17 06:21:49 AM,81.621,1,,,,,
3419,02/14/17 06:31:49 AM,81.621,6,,,,,
3420,02/14/17 06:41:49 AM,81.797,12,,,,,
3421,02/14/17 06:51:49 AM,81.797,26,,,,,
3422,02/14/17 07:01:49 AM,81.975,43,,,,,
3423,02/14/17 07:11:49 AM,81.975,41,,,,,
3424,02/14/17 07:21:49 AM,81.975,69,,,,,
3425,02/14/17 07:31:49 AM,82.33,80,,,,,
3426,02/14/17 07:41:49 AM,82.152,70,,,,,
3427,02/14/17 07:51:49 AM,82.508,128,,,,,
3428,02/14/17 08:01:49 AM,82.508,71,,,,,
3429,02/14/17 08:11:49 AM,82.864,152,,,,,
3430,02/14/17 08:21:49 AM,82.864,152,,,,,
3431,02/14/17 08:31:49 AM,83.043,176,,,,,
3432,02/14/17 08:41:49 AM,83.043,192,,,,,
3433,02/14/17 08:51:49 AM,83.399,216,,,,,
3434,02/14/17 09:01:49 AM,82.686,118,,,,,
3435,02/14/17 09:11:49 AM,83.399,256,,,,,
3436,02/14/17 09:21:49 AM,83.399,256,,,,,
3437,02/14/17 09:31:49 AM,83.579,288,,,,,
3438,02/14/17 09:41:49 AM,83.757,272,,,,,
3439,02/14/17 09:51:49 AM,83.757,320,,,,,
3440,02/14/17 10:01:49 AM,83.579,480,,,,,
3441,02/14/17 10:11:49 AM,83.757,512,,,,,
3442,02/14/17 10:21:49 AM,83.935,480,,,,,
3443,02/14/17 10:31:49 AM,83.935,480,,,,,
3444,02/14/17 10:41:49 AM,83.935,576,,,,,
3445,02/14/17 10:51:49 AM,84.115,336,,,,,
3446,02/14/17 11:01:49 AM,83.935,352,,,,,
3447,02/14/17 11:11:49 AM,84.115,432,,,,,
3448,02/14/17 11:21:49 AM,84.115,384,,,,,
3449,02/14/17 11:31:49 AM,84.115,464,,,,,
3450,02/14/17 11:41:49 AM,84.115,432,,,,,
3451,02/14/17 11:51:49 AM,84.115,480,,,,,
3452,02/14/17 12:01:49 PM,84.115,512,,,,,
3453,02/14/17 12:11:49 PM,84.295,480,,,,,
3454,02/14/17 12:21:49 PM,84.115,496,,,,,
3455,02/14/17 12:31:49 PM,84.115,464,,,,,
3456,02/14/17 12:41:49 PM,83.935,448,,,,,
3457,02/14/17 12:51:49 PM,83.935,480,,,,,
3458,02/14/17 01:01:49 PM,83.935,512,,,,,
3459,02/14/17 01:11:49 PM,83.935,512,,,,,
3460,02/14/17 01:21:49 PM,83.935,496,,,,,
3461,02/14/17 01:31:49 PM,83.935,480,,,,,
3462,02/14/17 01:41:49 PM,83.579,128,,,,,
3463,02/14/17 01:51:49 PM,83.935,496,,,,,
3464,02/14/17 02:01:49 PM,83.935,512,,,,,
3465,02/14/17 02:11:49 PM,83.757,448,,,,,
3466,02/14/17 02:21:49 PM,83.935,480,,,,,
3467,02/14/17 02:31:49 PM,83.757,480,,,,,
3468,02/14/17 02:41:49 PM,83.757,480,,,,,
3469,02/14/17 02:51:49 PM,83.757,800,,,,,
3470,02/14/17 03:01:49 PM,83.757,448,,,,,
3471,02/14/17 03:11:49 PM,83.579,480,,,,,
3472,02/14/17 03:21:49 PM,83.579,464,,,,,
3473,02/14/17 03:31:49 PM,83.399,416,,,,,
3474,02/14/17 03:41:49 PM,83.399,416,,,,,
3475,02/14/17 03:51:49 PM,83.399,320,,,,,
3476,02/14/17 04:01:49 PM,83.399,336,,,,,
3477,02/14/17 04:11:49 PM,83.221,448,,,,,
3478,02/14/17 04:21:49 PM,83.043,864,,,,,
3479,02/14/17 04:31:49 PM,83.043,864,,,,,
3480,02/14/17 04:41:49 PM,83.043,368,,,,,
3481,02/14/17 04:51:49 PM,83.043,496,,,,,
3482,02/14/17 05:01:49 PM,82.864,304,,,,,
3483,02/14/17 05:11:49 PM,82.686,128,,,,,
3484,02/14/17 05:21:49 PM,82.508,136,,,,,
3485,02/14/17 05:31:49 PM,82.33,105,,,,,
3486,02/14/17 05:41:49 PM,82.152,69,,,,,
3487,02/14/17 05:51:49 PM,81.975,42,,,,,
3488,02/14/17 06:01:49 PM,81.975,23,,,,,
3489,02/14/17 06:11:49 PM,81.975,10,,,,,
3490,02/14/17 06:21:49 PM,81.797,3,,,,,
3491,02/14/17 06:31:49 PM,81.797,0,,,,,
3492,02/14/17 06:41:49 PM,81.975,0,,,,,
3493,02/14/17 06:51:49 PM,82.152,0,,,,,
3494,02/14/17 07:01:49 PM,82.152,0,,,,,
3495,02/14/17 07:11:49 PM,82.152,0,,,,,
3496,02/14/17 07:21:49 PM,82.152,0,,,,,
3497,02/14/17 07:31:49 PM,81.975,0,,,,,
3498,02/14/17 07:41:49 PM,81.975,0,,,,,
3499,02/14/17 07:51:49 PM,81.975,0,,,,,
3500,02/14/17 08:01:49 PM,81.975,0,,,,,
3501,02/14/17 08:11:49 PM,81.975,0,,,,,
3502,02/14/17 08:21:49 PM,81.975,0,,,,,
3503,02/14/17 08:31:49 PM,81.975,0,,,,,
3504,02/14/17 08:41:49 PM,81.975,0,,,,,
3505,02/14/17 08:51:49 PM,81.975,0,,,,,
3506,02/14/17 09:01:49 PM,81.975,0,,,,,
3507,02/14/17 09:11:49 PM,81.975,0,,,,,
3508,02/14/17 09:21:49 PM,81.975,0,,,,,
3509,02/14/17 09:31:49 PM,81.975,0,,,,,
3510,02/14/17 09:41:49 PM,81.975,0,,,,,
3511,02/14/17 09:51:49 PM,82.33,0,,,,,
3512,02/14/17 10:01:49 PM,82.152,0,,,,,
3513,02/14/17 10:11:49 PM,82.152,0,,,,,
3514,02/14/17 10:21:49 PM,82.33,0,,,,,
3515,02/14/17 10:31:49 PM,82.33,0,,,,,
3516,02/14/17 10:41:49 PM,82.33,0,,,,,
3517,02/14/17 10:51:49 PM,82.33,0,,,,,
3518,02/14/17 11:01:49 PM,82.33,0,,,,,
3519,02/14/17 11:11:49 PM,82.33,0,,,,,
3520,02/14/17 11:21:49 PM,82.33,0,,,,,
3521,02/14/17 11:31:49 PM,82.33,0,,,,,
3522,02/14/17 11:41:49 PM,82.33,0,,,,,
3523,02/14/17 11:51:49 PM,82.33,0,,,,,
3524,02/15/17 12:01:49 AM,82.33,0,,,,,
3525,02/15/17 12:11:49 AM,82.33,0,,,,,
3526,02/15/17 12:21:49 AM,82.508,0,,,,,
3527,02/15/17 12:31:49 AM,82.508,0,,,,,
3528,02/15/17 12:41:49 AM,82.508,0,,,,,
3529,02/15/17 12:51:49 AM,82.508,0,,,,,
3530,02/15/17 01:01:49 AM,82.508,0,,,,,
3531,02/15/17 01:11:49 AM,82.686,0,,,,,
3532,02/15/17 01:21:49 AM,82.686,0,,,,,
3533,02/15/17 01:31:49 AM,82.686,0,,,,,
3534,02/15/17 01:41:49 AM,82.686,0,,,,,
3535,02/15/17 01:51:49 AM,82.686,0,,,,,
3536,02/15/17 02:01:49 AM,82.508,0,,,,,
3537,02/15/17 02:11:49 AM,82.508,0,,,,,
3538,02/15/17 02:21:49 AM,82.508,0,,,,,
3539,02/15/17 02:31:49 AM,82.686,0,,,,,
3540,02/15/17 02:41:49 AM,82.686,0,,,,,
3541,02/15/17 02:51:49 AM,82.686,0,,,,,
3542,02/15/17 03:01:49 AM,82.686,0,,,,,
3543,02/15/17 03:11:49 AM,82.864,0,,,,,
3544,02/15/17 03:21:49 AM,82.864,0,,,,,
3545,02/15/17 03:31:49 AM,82.864,0,,,,,
3546,02/15/17 03:41:49 AM,82.864,0,,,,,
3547,02/15/17 03:51:49 AM,82.864,0,,,,,
3548,02/15/17 04:01:49 AM,82.864,0,,,,,
3549,02/15/17 04:11:49 AM,82.864,0,,,,,
3550,02/15/17 04:21:49 AM,82.864,0,,,,,
3551,02/15/17 04:31:49 AM,82.864,0,,,,,
3552,02/15/17 04:41:49 AM,82.864,0,,,,,
3553,02/15/17 04:51:49 AM,82.864,0,,,,,
3554,02/15/17 05:01:49 AM,82.864,0,,,,,
3555,02/15/17 05:11:49 AM,82.864,0,,,,,
3556,02/15/17 05:21:49 AM,82.864,0,,,,,
3557,02/15/17 05:31:49 AM,82.864,0,,,,,
3558,02/15/17 05:41:49 AM,82.864,0,,,,,
3559,02/15/17 05:51:49 AM,82.864,0,,,,,
3560,02/15/17 06:01:49 AM,82.864,0,,,,,
3561,02/15/17 06:11:49 AM,82.864,0,,,,,
3562,02/15/17 06:21:49 AM,82.864,4,,,,,
3563,02/15/17 06:31:49 AM,82.864,13,,,,,
3564,02/15/17 06:41:49 AM,82.864,22,,,,,
3565,02/15/17 06:51:49 AM,82.864,34,,,,,
3566,02/15/17 07:01:49 AM,83.043,54,,,,,
3567,02/15/17 07:11:49 AM,83.043,49,,,,,
3568,02/15/17 07:21:49 AM,83.043,102,,,,,
3569,02/15/17 07:31:49 AM,83.043,86,,,,,
3570,02/15/17 07:41:49 AM,83.043,110,,,,,
3571,02/15/17 07:51:49 AM,83.399,168,,,,,
3572,02/15/17 08:01:49 AM,83.579,144,,,,,
3573,02/15/17 08:11:49 AM,83.579,184,,,,,
3574,02/15/17 08:21:49 AM,83.399,113,,,,,
3575,02/15/17 08:31:49 AM,83.399,114,,,,,
3576,02/15/17 08:41:49 AM,83.935,232,,,,,
3577,02/15/17 08:51:49 AM,84.115,256,,,,,
3578,02/15/17 09:01:49 AM,84.295,240,,,,,
3579,02/15/17 09:11:49 AM,84.295,272,,,,,
3580,02/15/17 09:21:49 AM,84.295,272,,,,,
3581,02/15/17 09:31:49 AM,84.474,272,,,,,
3582,02/15/17 09:41:49 AM,84.474,336,,,,,
3583,02/15/17 09:51:49 AM,84.474,352,,,,,
3584,02/15/17 10:01:49 AM,84.654,368,,,,,
3585,02/15/17 10:11:49 AM,84.834,480,,,,,
3586,02/15/17 10:21:49 AM,84.834,384,,,,,
3587,02/15/17 10:31:49 AM,84.295,168,,,,,
3588,02/15/17 10:41:49 AM,84.115,176,,,,,
3589,02/15/17 10:51:49 AM,84.654,144,,,,,
3590,02/15/17 11:01:49 AM,84.834,576,,,,,
3591,02/15/17 11:11:49 AM,84.834,512,,,,,
3592,02/15/17 11:21:49 AM,84.834,432,,,,,
3593,02/15/17 11:31:49 AM,85.014,576,,,,,
3594,02/15/17 11:41:49 AM,84.474,320,,,,,
3595,02/15/17 11:51:49 AM,85.374,480,,,,,
3596,02/15/17 12:01:49 PM,85.374,448,,,,,
3597,02/15/17 12:11:49 PM,85.014,256,,,,,
3598,02/15/17 12:21:49 PM,85.194,576,,,,,
3599,02/15/17 12:31:49 PM,85.194,512,,,,,
3600,02/15/17 12:41:49 PM,85.735,368,,,,,
3601,02/15/17 12:51:49 PM,84.834,1088,,,,,
3602,02/15/17 01:01:49 PM,85.554,1152,,,,,
3603,02/15/17 01:11:49 PM,85.554,496,,,,,
3604,02/15/17 01:21:49 PM,85.554,992,,,,,
3605,02/15/17 01:31:49 PM,86.097,2304,,,,,
3606,02/15/17 01:41:49 PM,85.735,576,,,,,
3607,02/15/17 01:51:49 PM,85.554,576,,,,,
3608,02/15/17 02:01:49 PM,85.915,1152,,,,,
3609,02/15/17 02:11:49 PM,85.554,576,,,,,
3610,02/15/17 02:21:49 PM,85.194,432,,,,,
3611,02/15/17 02:31:49 PM,85.014,416,,,,,
3612,02/15/17 02:41:49 PM,85.014,480,,,,,
3613,02/15/17 02:51:49 PM,84.834,416,,,,,
3614,02/15/17 03:01:49 PM,84.834,416,,,,,
3615,02/15/17 03:11:49 PM,84.474,128,,,,,
3616,02/15/17 03:21:49 PM,84.654,416,,,,,
3617,02/15/17 03:31:49 PM,84.654,416,,,,,
3618,02/15/17 03:41:49 PM,84.654,480,,,,,
3619,02/15/17 03:51:49 PM,84.654,320,,,,,
3620,02/15/17 04:01:49 PM,84.654,704,,,,,
3621,02/15/17 04:11:49 PM,84.474,432,,,,,
3622,02/15/17 04:21:49 PM,84.474,320,,,,,
3623,02/15/17 04:31:49 PM,84.474,464,,,,,
3624,02/15/17 04:41:49 PM,84.295,272,,,,,
3625,02/15/17 04:51:49 PM,84.295,320,,,,,
3626,02/15/17 05:01:49 PM,84.295,232,,,,,
3627,02/15/17 05:11:49 PM,84.295,152,,,,,
3628,02/15/17 05:21:49 PM,84.115,53,,,,,
3629,02/15/17 05:31:49 PM,84.115,81,,,,,
3630,02/15/17 05:41:49 PM,83.935,85,,,,,
3631,02/15/17 05:51:49 PM,83.935,50,,,,,
3632,02/15/17 06:01:49 PM,83.935,21,,,,,
3633,02/15/17 06:11:49 PM,83.935,11,,,,,
3634,02/15/17 06:21:49 PM,83.757,2,,,,,
3635,02/15/17 06:31:49 PM,83.757,0,,,,,
3636,02/15/17 06:41:49 PM,83.757,0,,,,,
3637,02/15/17 06:51:49 PM,83.757,0,,,,,
3638,02/15/17 07:01:49 PM,83.757,0,,,,,
3639,02/15/17 07:11:49 PM,83.757,0,,,,,
3640,02/15/17 07:21:49 PM,83.757,0,,,,,
3641,02/15/17 07:31:49 PM,83.579,0,,,,,
3642,02/15/17 07:41:49 PM,83.579,0,,,,,
3643,02/15/17 07:51:49 PM,83.579,0,,,,,
3644,02/15/17 08:01:49 PM,83.579,0,,,,,
3645,02/15/17 08:11:49 PM,83.579,0,,,,,
3646,02/15/17 08:21:49 PM,83.579,0,,,,,
3647,02/15/17 08:31:49 PM,83.579,0,,,,,
3648,02/15/17 08:41:49 PM,83.579,0,,,,,
3649,02/15/17 08:51:49 PM,83.579,0,,,,,
3650,02/15/17 09:01:49 PM,83.579,0,,,,,
3651,02/15/17 09:11:49 PM,83.579,0,,,,,
3652,02/15/17 09:21:49 PM,83.399,0,,,,,
3653,02/15/17 09:31:49 PM,83.579,0,,,,,
3654,02/15/17 09:41:49 PM,83.399,0,,,,,
3655,02/15/17 09:51:49 PM,83.399,0,,,,,
3656,02/15/17 10:01:49 PM,83.399,0,,,,,
3657,02/15/17 10:11:49 PM,83.399,0,,,,,
3658,02/15/17 10:21:49 PM,83.399,0,,,,,
3659,02/15/17 10:31:49 PM,83.399,0,,,,,
3660,02/15/17 10:41:49 PM,83.399,0,,,,,
3661,02/15/17 10:51:49 PM,83.399,0,,,,,
3662,02/15/17 11:01:49 PM,83.399,0,,,,,
3663,02/15/17 11:11:49 PM,83.399,0,,,,,
3664,02/15/17 11:21:49 PM,83.399,0,,,,,
3665,02/15/17 11:31:49 PM,83.221,0,,,,,
3666,02/15/17 11:41:49 PM,83.399,0,,,,,
3667,02/15/17 11:51:49 PM,83.399,0,,,,,
3668,02/16/17 12:01:49 AM,83.221,0,,,,,
3669,02/16/17 12:11:49 AM,83.221,0,,,,,
3670,02/16/17 12:21:49 AM,83.221,0,,,,,
3671,02/16/17 12:31:49 AM,83.221,0,,,,,
3672,02/16/17 12:41:49 AM,83.221,0,,,,,
3673,02/16/17 12:51:49 AM,83.221,0,,,,,
3674,02/16/17 01:01:49 AM,83.221,0,,,,,
3675,02/16/17 01:11:49 AM,83.221,0,,,,,
3676,02/16/17 01:21:49 AM,83.221,0,,,,,
3677,02/16/17 01:31:49 AM,83.221,0,,,,,
3678,02/16/17 01:41:49 AM,83.043,0,,,,,
3679,02/16/17 01:51:49 AM,83.043,0,,,,,
3680,02/16/17 02:01:49 AM,83.043,0,,,,,
3681,02/16/17 02:11:49 AM,83.043,0,,,,,
3682,02/16/17 02:21:49 AM,83.043,0,,,,,
3683,02/16/17 02:31:49 AM,82.864,0,,,,,
3684,02/16/17 02:41:49 AM,82.864,0,,,,,
3685,02/16/17 02:51:49 AM,83.043,0,,,,,
3686,02/16/17 03:01:49 AM,83.043,0,,,,,
3687,02/16/17 03:11:49 AM,83.043,0,,,,,
3688,02/16/17 03:21:49 AM,83.043,0,,,,,
3689,02/16/17 03:31:49 AM,83.043,0,,,,,
3690,02/16/17 03:41:49 AM,83.043,0,,,,,
3691,02/16/17 03:51:49 AM,83.043,0,,,,,
3692,02/16/17 04:01:49 AM,83.043,0,,,,,
3693,02/16/17 04:11:49 AM,83.043,0,,,,,
3694,02/16/17 04:21:49 AM,83.043,0,,,,,
3695,02/16/17 04:31:49 AM,83.043,0,,,,,
3696,02/16/17 04:41:49 AM,83.221,0,,,,,
3697,02/16/17 04:51:49 AM,83.221,0,,,,,
3698,02/16/17 05:01:49 AM,83.221,0,,,,,
3699,02/16/17 05:11:49 AM,83.221,0,,,,,
3700,02/16/17 05:21:49 AM,83.221,0,,,,,
3701,02/16/17 05:31:49 AM,83.399,0,,,,,
3702,02/16/17 05:41:49 AM,83.399,0,,,,,
3703,02/16/17 05:51:49 AM,83.399,0,,,,,
3704,02/16/17 06:01:49 AM,83.399,0,,,,,
3705,02/16/17 06:11:49 AM,83.399,0,,,,,
3706,02/16/17 06:21:49 AM,83.399,1,,,,,
3707,02/16/17 06:31:49 AM,83.399,7,,,,,
3708,02/16/17 06:41:49 AM,83.399,17,,,,,
3709,02/16/17 06:51:49 AM,83.399,28,,,,,
3710,02/16/17 07:01:49 AM,83.399,40,,,,,
3711,02/16/17 07:11:49 AM,83.579,54,,,,,
3712,02/16/17 07:21:49 AM,83.757,69,,,,,
3713,02/16/17 07:31:49 AM,83.757,93,,,,,
3714,02/16/17 07:41:49 AM,83.935,107,,,,,
3715,02/16/17 07:51:49 AM,84.115,124,,,,,
3716,02/16/17 08:01:49 AM,84.115,136,,,,,
3717,02/16/17 08:11:49 AM,84.295,160,,,,,
3718,02/16/17 08:21:49 AM,84.295,168,,,,,
3719,02/16/17 08:31:49 AM,84.474,184,,,,,
3720,02/16/17 08:41:49 AM,84.474,224,,,,,
3721,02/16/17 08:51:49 AM,84.654,240,,,,,
3722,02/16/17 09:01:49 AM,84.295,216,,,,,
3723,02/16/17 09:11:49 AM,84.834,232,,,,,
3724,02/16/17 09:21:49 AM,84.834,288,,,,,
3725,02/16/17 09:31:49 AM,85.014,336,,,,,
3726,02/16/17 09:41:49 AM,85.014,304,,,,,
3727,02/16/17 09:51:49 AM,84.834,336,,,,,
3728,02/16/17 10:01:49 AM,85.194,352,,,,,
3729,02/16/17 10:11:49 AM,85.014,352,,,,,
3730,02/16/17 10:21:49 AM,85.014,368,,,,,
3731,02/16/17 10:31:49 AM,85.194,400,,,,,
3732,02/16/17 10:41:49 AM,84.295,79,,,,,
3733,02/16/17 10:51:49 AM,83.757,10,,,,,
3734,02/16/17 11:01:49 AM,84.834,74,,,,,
3735,02/16/17 11:11:49 AM,84.834,128,,,,,
3736,02/16/17 11:21:49 AM,84.654,66,,,,,
3737,02/16/17 11:31:49 AM,84.295,68,,,,,
3738,02/16/17 11:41:49 AM,84.295,73,,,,,
3739,02/16/17 11:51:49 AM,83.935,120,,,,,
3740,02/16/17 12:01:49 PM,84.115,400,,,,,
3741,02/16/17 12:11:49 PM,84.115,208,,,,,
3742,02/16/17 12:21:49 PM,84.115,232,,,,,
3743,02/16/17 12:31:49 PM,84.115,288,,,,,
3744,02/16/17 12:41:49 PM,84.295,336,,,,,
3745,02/16/17 12:51:49 PM,84.115,200,,,,,
3746,02/16/17 01:01:49 PM,84.474,232,,,,,
3747,02/16/17 01:11:49 PM,84.654,272,,,,,
3748,02/16/17 01:21:49 PM,85.014,480,,,,,
3749,02/16/17 01:31:49 PM,84.834,416,,,,,
3750,02/16/17 01:41:49 PM,84.654,576,,,,,
3751,02/16/17 01:51:49 PM,84.834,416,,,,,
3752,02/16/17 02:01:49 PM,84.295,176,,,,,
3753,02/16/17 02:11:49 PM,84.474,240,,,,,
3754,02/16/17 02:21:49 PM,84.834,480,,,,,
3755,02/16/17 02:31:49 PM,85.014,464,,,,,
3756,02/16/17 02:41:49 PM,85.014,480,,,,,
3757,02/16/17 02:51:49 PM,84.834,448,,,,,
3758,02/16/17 03:01:49 PM,84.834,288,,,,,
3759,02/16/17 03:11:49 PM,84.834,368,,,,,
3760,02/16/17 03:21:49 PM,85.014,256,,,,,
3761,02/16/17 03:31:49 PM,85.014,432,,,,,
3762,02/16/17 03:41:49 PM,84.654,168,,,,,
3763,02/16/17 03:51:49 PM,84.474,136,,,,,
3764,02/16/17 04:01:49 PM,84.474,112,,,,,
3765,02/16/17 04:11:49 PM,84.654,224,,,,,
3766,02/16/17 04:21:49 PM,84.474,99,,,,,
3767,02/16/17 04:31:49 PM,84.295,126,,,,,
3768,02/16/17 04:41:49 PM,84.474,111,,,,,
3769,02/16/17 04:51:49 PM,84.295,152,,,,,
3770,02/16/17 05:01:49 PM,84.295,92,,,,,
3771,02/16/17 05:11:49 PM,84.295,116,,,,,
3772,02/16/17 05:21:49 PM,84.295,85,,,,,
3773,02/16/17 05:31:49 PM,84.115,68,,,,,
3774,02/16/17 05:41:49 PM,84.115,49,,,,,
3775,02/16/17 05:51:49 PM,84.115,27,,,,,
3776,02/16/17 06:01:49 PM,84.115,17,,,,,
3777,02/16/17 06:11:49 PM,83.935,8,,,,,
3778,02/16/17 06:21:49 PM,83.935,2,,,,,
3779,02/16/17 06:31:49 PM,83.935,0,,,,,
