#	"Date Time, GMT+05:00"		"Temp, °C (LGR S/N: 20046742, SEN S/N: 20046742)"	"Intensity, Lux (LGR S/N: 20046742, SEN S/N: 20046742)"									
356	01/23/17	23:57:00	27.764	0									23/01/2017
357	01/24/17	00:07:00	27.665	0									24/01/2017
358	01/24/17	00:17:00	27.665	0									24/01/2017
359	01/24/17	00:27:00	27.764	0									24/01/2017
360	01/24/17	00:37:00	27.665	0									24/01/2017
361	01/24/17	00:47:00	27.665	0									24/01/2017
362	01/24/17	00:57:00	27.665	0									24/01/2017
363	01/24/17	01:07:00	27.665	0									24/01/2017
364	01/24/17	01:17:00	27.665	0									24/01/2017
365	01/24/17	01:27:00	27.665	0									24/01/2017
366	01/24/17	01:37:00	27.665	0									24/01/2017
367	01/24/17	01:47:00	27.665	0									24/01/2017
368	01/24/17	01:57:00	27.665	0									24/01/2017
369	01/24/17	02:07:00	27.665	0									24/01/2017
370	01/24/17	02:17:00	27.764	0									24/01/2017
371	01/24/17	02:27:00	27.665	0									24/01/2017
372	01/24/17	02:37:00	27.764	0									24/01/2017
373	01/24/17	02:47:00	27.764	0									24/01/2017
374	01/24/17	02:57:00	27.665	0									24/01/2017
375	01/24/17	03:07:00	27.665	0									24/01/2017
376	01/24/17	03:17:00	27.665	0									24/01/2017
377	01/24/17	03:27:00	27.665	0									24/01/2017
378	01/24/17	03:37:00	27.665	0									24/01/2017
379	01/24/17	03:47:00	27.764	0									24/01/2017
380	01/24/17	03:57:00	27.764	0									24/01/2017
381	01/24/17	04:07:00	27.764	0									24/01/2017
382	01/24/17	04:17:00	27.764	0									24/01/2017
383	01/24/17	04:27:00	27.764	0									24/01/2017
384	01/24/17	04:37:00	27.764	0									24/01/2017
385	01/24/17	04:47:00	27.764	0									24/01/2017
386	01/24/17	04:57:00	27.665	0									24/01/2017
387	01/24/17	05:07:00	27.665	0									24/01/2017
388	01/24/17	05:17:00	27.665	0									24/01/2017
389	01/24/17	05:27:00	27.764	0									24/01/2017
390	01/24/17	05:37:00	27.764	0									24/01/2017
391	01/24/17	05:47:00	27.764	0									24/01/2017
392	01/24/17	05:57:00	27.764	0									24/01/2017
393	01/24/17	06:07:00	27.764	0									24/01/2017
394	01/24/17	06:17:00	27.764	0									24/01/2017
395	01/24/17	06:27:00	27.764	0									24/01/2017
396	01/24/17	06:37:00	27.764	10.8									24/01/2017
397	01/24/17	06:47:00	27.764	32.3									24/01/2017
398	01/24/17	06:57:00	27.764	43.1									24/01/2017
399	01/24/17	07:07:00	27.764	75.3									24/01/2017
400	01/24/17	07:17:00	27.764	96.9									24/01/2017
401	01/24/17	07:27:00	27.862	183									24/01/2017
402	01/24/17	07:37:00	27.862	269.1									24/01/2017
403	01/24/17	07:47:00	27.764	312.2									24/01/2017
404	01/24/17	07:57:00	27.764	409									24/01/2017
405	01/24/17	08:07:00	27.764	484.4									24/01/2017
406	01/24/17	08:17:00	27.862	785.8									24/01/2017
407	01/24/17	08:27:00	27.764	807.3									24/01/2017
408	01/24/17	08:37:00	27.862	958									24/01/2017
409	01/24/17	08:47:00	27.862	1108.7									24/01/2017
410	01/24/17	08:57:00	27.764	1065.6									24/01/2017
411	01/24/17	09:07:00	27.862	1259.4									24/01/2017
412	01/24/17	09:17:00	27.764	1313.2									24/01/2017
413	01/24/17	09:27:00	27.862	1377.8									24/01/2017
414	01/24/17	09:37:00	27.862	1722.2									24/01/2017
415	01/24/17	09:47:00	27.862	2152.8									24/01/2017
416	01/24/17	09:57:00	27.764	1636.1									24/01/2017
417	01/24/17	10:07:00	27.862	1550									24/01/2017
418	01/24/17	10:17:00	27.862	1808.3									24/01/2017
419	01/24/17	10:27:00	27.862	1894.5									24/01/2017
420	01/24/17	10:37:00	27.862	1808.3									24/01/2017
421	01/24/17	10:47:00	27.862	2152.8									24/01/2017
422	01/24/17	10:57:00	27.862	2583.4									24/01/2017
423	01/24/17	11:07:00	27.862	2325									24/01/2017
424	01/24/17	11:17:00	27.764	2238.9									24/01/2017
425	01/24/17	11:27:00	27.764	2238.9									24/01/2017
426	01/24/17	11:37:00	27.862	2927.8									24/01/2017
427	01/24/17	11:47:00	27.764	2325									24/01/2017
428	01/24/17	11:57:00	27.862	2927.8									24/01/2017
429	01/24/17	12:07:00	27.862	3272.2									24/01/2017
430	01/24/17	12:17:00	27.764	2152.8									24/01/2017
431	01/24/17	12:27:00	27.764	2066.7									24/01/2017
432	01/24/17	12:37:00	27.764	1980.6									24/01/2017
433	01/24/17	12:47:00	27.764	1980.6									24/01/2017
434	01/24/17	12:57:00	27.862	3616.7									24/01/2017
435	01/24/17	13:07:00	27.764	2066.7									24/01/2017
436	01/24/17	13:17:00	27.764	2066.7									24/01/2017
437	01/24/17	13:27:00	27.764	1980.6									24/01/2017
438	01/24/17	13:37:00	27.764	1894.5									24/01/2017
439	01/24/17	13:47:00	27.764	1894.5									24/01/2017
440	01/24/17	13:57:00	27.764	602.8									24/01/2017
441	01/24/17	14:07:00	27.764	1894.5									24/01/2017
442	01/24/17	14:17:00	27.764	1550									24/01/2017
443	01/24/17	14:27:00	27.764	2066.7									24/01/2017
444	01/24/17	14:37:00	27.764	1722.2									24/01/2017
445	01/24/17	14:47:00	27.764	1313.2									24/01/2017
446	01/24/17	14:57:00	27.764	1550									24/01/2017
447	01/24/17	15:07:00	27.764	505.9									24/01/2017
448	01/24/17	15:17:00	27.764	559.7									24/01/2017
449	01/24/17	15:27:00	27.764	1022.6									24/01/2017
450	01/24/17	15:37:00	27.764	312.2									24/01/2017
451	01/24/17	15:47:00	27.764	904.2									24/01/2017
452	01/24/17	15:57:00	27.764	893.4									24/01/2017
453	01/24/17	16:07:00	27.764	785.8									24/01/2017
454	01/24/17	16:17:00	27.764	258.3									24/01/2017
455	01/24/17	16:27:00	27.764	527.4									24/01/2017
456	01/24/17	16:37:00	27.764	462.9									24/01/2017
457	01/24/17	16:47:00	27.764	258.3									24/01/2017
458	01/24/17	16:57:00	27.764	247.6									24/01/2017
459	01/24/17	17:07:00	27.764	204.5									24/01/2017
460	01/24/17	17:17:00	27.665	183									24/01/2017
461	01/24/17	17:27:00	27.665	139.9									24/01/2017
462	01/24/17	17:37:00	27.665	107.6									24/01/2017
463	01/24/17	17:47:00	27.665	86.1									24/01/2017
464	01/24/17	17:57:00	27.665	43.1									24/01/2017
465	01/24/17	18:07:00	27.665	10.8									24/01/2017
466	01/24/17	18:17:00	27.665	0									24/01/2017
467	01/24/17	18:27:00	27.665	0									24/01/2017
468	01/24/17	18:37:00	27.764	0									24/01/2017
469	01/24/17	18:47:00	27.764	0									24/01/2017
470	01/24/17	18:57:00	27.764	0									24/01/2017
471	01/24/17	19:07:00	27.665	0									24/01/2017
472	01/24/17	19:17:00	27.764	0									24/01/2017
473	01/24/17	19:27:00	27.764	0									24/01/2017
474	01/24/17	19:37:00	27.764	0									24/01/2017
475	01/24/17	19:47:00	27.764	0									24/01/2017
476	01/24/17	19:57:00	27.764	0									24/01/2017
477	01/24/17	20:07:00	27.764	0									24/01/2017
478	01/24/17	20:17:00	27.764	0									24/01/2017
479	01/24/17	20:27:00	27.764	0									24/01/2017
480	01/24/17	20:37:00	27.665	0									24/01/2017
481	01/24/17	20:47:00	27.665	0									24/01/2017
482	01/24/17	20:57:00	27.764	0									24/01/2017
