Plot Title: 20051877,,,,
#,"Date Time, GMT+05:00","Temp, ¡C (LGR S/N: 20051877, SEN S/N: 20051877)","Intensity, Lux (LGR S/N: 20051877, SEN S/N: 20051877)",End Of File (LGR S/N: 20051877)
26338,12/31/17 02:15:00 PM,28.357,86.1,
26339,12/31/17 02:30:00 PM,28.258,96.9,
26340,12/31/17 02:45:00 PM,28.357,129.2,
26341,12/31/17 03:00:00 PM,28.357,150.7,
26342,12/31/17 03:15:00 PM,28.357,129.2,
26343,12/31/17 03:30:00 PM,28.258,118.4,
26344,12/31/17 03:45:00 PM,28.159,86.1,
26345,12/31/17 04:00:00 PM,28.159,75.3,
26346,12/31/17 04:15:00 PM,28.159,64.6,
26347,12/31/17 04:30:00 PM,28.159,53.8,
26348,12/31/17 04:45:00 PM,28.159,53.8,
26349,12/31/17 05:00:00 PM,28.159,32.3,
26350,12/31/17 05:15:00 PM,28.159,21.5,
26351,12/31/17 05:30:00 PM,28.159,0,
26352,12/31/17 05:45:00 PM,28.159,0,
26353,12/31/17 06:00:00 PM,28.159,0,
26354,12/31/17 06:15:00 PM,28.159,0,
26355,12/31/17 06:30:00 PM,28.258,0,
26356,12/31/17 06:45:00 PM,28.159,0,
26357,12/31/17 07:00:00 PM,28.159,0,
26358,12/31/17 07:15:00 PM,28.159,0,
26359,12/31/17 07:30:00 PM,28.159,0,
26360,12/31/17 07:45:00 PM,28.159,0,
26361,12/31/17 08:00:00 PM,28.159,0,
26362,12/31/17 08:15:00 PM,28.159,0,
26363,12/31/17 08:30:00 PM,28.159,0,
26364,12/31/17 08:45:00 PM,28.159,0,
26365,12/31/17 09:00:00 PM,28.159,0,
26366,12/31/17 09:15:00 PM,28.159,0,
26367,12/31/17 09:30:00 PM,28.159,0,
26368,12/31/17 09:45:00 PM,28.258,0,
26369,12/31/17 10:00:00 PM,28.159,0,
26370,12/31/17 10:15:00 PM,28.159,0,
26371,12/31/17 10:30:00 PM,28.159,0,
26372,12/31/17 10:45:00 PM,28.159,0,
26373,12/31/17 11:00:00 PM,28.159,0,
26374,12/31/17 11:15:00 PM,28.159,0,
26375,12/31/17 11:30:00 PM,28.159,0,
26376,12/31/17 11:45:00 PM,28.159,0,
26377,01/01/2018 00:00,28.159,0,
26378,01/01/2018 00:15,28.159,0,
26379,01/01/2018 00:30,28.159,0,
26380,01/01/2018 00:45,28.159,0,
26381,01/01/2018 01:00,28.159,0,
26382,01/01/2018 01:15,28.159,0,
26383,01/01/2018 01:30,28.159,0,
26384,01/01/2018 01:45,28.258,0,
26385,01/01/2018 02:00,28.159,0,
26386,01/01/2018 02:15,28.258,0,
26387,01/01/2018 02:30,28.258,0,
26388,01/01/2018 02:45,28.258,0,
26389,01/01/2018 03:00,28.357,0,
26390,01/01/2018 03:15,28.357,0,
26391,01/01/2018 03:30,28.258,0,
26392,01/01/2018 03:45,28.258,0,
26393,01/01/2018 04:00,28.258,0,
26394,01/01/2018 04:15,28.258,0,
26395,01/01/2018 04:30,28.357,0,
26396,01/01/2018 04:45,28.258,0,
26397,01/01/2018 05:00,28.159,0,
26398,01/01/2018 05:15,28.159,0,
26399,01/01/2018 05:30,28.159,0,
26400,01/01/2018 05:45,28.159,0,
26401,01/01/2018 06:00,28.258,0,
26402,01/01/2018 06:15,28.159,0,
26403,01/01/2018 06:30,28.159,0,
26404,01/01/2018 06:45,28.258,10.8,
26405,01/01/2018 07:00,28.258,32.3,
26406,01/01/2018 07:15,28.258,43.1,
26407,01/01/2018 07:30,28.258,64.6,
26408,01/01/2018 07:45,28.258,86.1,
26409,01/01/2018 08:00,28.258,107.6,
26410,01/01/2018 08:15,28.258,139.9,
26411,01/01/2018 08:30,28.258,161.5,
26412,01/01/2018 08:45,28.258,183,
26413,01/01/2018 09:00,28.258,86.1,
26414,01/01/2018 09:15,28.258,258.3,
26415,01/01/2018 09:30,28.357,269.1,
26416,01/01/2018 09:45,28.357,301.4,
26417,01/01/2018 10:00,28.357,333.7,
26418,01/01/2018 10:15,28.357,355.2,
26419,01/01/2018 10:30,28.456,473.6,
26420,01/01/2018 10:45,28.456,505.9,
26421,01/01/2018 11:00,28.456,549,
26422,01/01/2018 11:15,28.456,581.3,
26423,01/01/2018 11:30,28.456,592,
26424,01/01/2018 11:45,28.456,624.3,
26425,01/01/2018 12:00,28.555,570.5,
26426,01/01/2018 12:15,28.456,559.7,
26427,01/01/2018 12:30,28.456,549,
26428,01/01/2018 12:45,28.555,613.5,
26429,01/01/2018 13:00,28.655,678.1,
26430,01/01/2018 13:15,28.655,624.3,
26431,01/01/2018 13:30,28.655,613.5,
26432,01/01/2018 13:45,28.655,592,
26433,01/01/2018 14:00,28.655,624.3,
26434,01/01/2018 14:15,28.754,495.1,
26435,01/01/2018 14:30,28.754,484.4,
26436,01/01/2018 14:45,28.754,409,
26437,01/01/2018 15:00,28.754,366,
26438,01/01/2018 15:15,28.754,301.4,
26439,01/01/2018 15:30,28.754,161.5,
26440,01/01/2018 15:45,28.853,258.3,
26441,01/01/2018 16:00,28.754,204.5,
26442,01/01/2018 16:15,28.853,183,
26443,01/01/2018 16:30,28.953,161.5,
26444,01/01/2018 16:45,28.853,118.4,
26445,01/01/2018 17:00,28.754,86.1,
26446,01/01/2018 17:15,28.754,64.6,
26447,01/01/2018 17:30,28.754,32.3,
26448,01/01/2018 17:45,28.754,10.8,
26449,01/01/2018 18:00,28.754,0,
26450,01/01/2018 18:15,28.754,0,
26451,01/01/2018 18:30,28.754,0,
26452,01/01/2018 18:45,28.754,0,
26453,01/01/2018 19:00,28.754,0,
26454,01/01/2018 19:15,28.754,0,
26455,01/01/2018 19:30,28.754,0,
26456,01/01/2018 19:45,28.754,0,
26457,01/01/2018 20:00,28.754,0,
26458,01/01/2018 20:15,28.754,0,
26459,01/01/2018 20:30,28.754,0,
26460,01/01/2018 20:45,28.754,0,
26461,01/01/2018 21:00,28.754,0,
26462,01/01/2018 21:15,28.754,0,
26463,01/01/2018 21:30,28.754,0,
26464,01/01/2018 21:45,28.754,0,
26465,01/01/2018 22:00,28.754,0,
26466,01/01/2018 22:15,28.754,0,
26467,01/01/2018 22:30,28.754,0,
26468,01/01/2018 22:45,28.754,0,
26469,01/01/2018 23:00,28.754,0,
26470,01/01/2018 23:15,28.754,0,
26471,01/01/2018 23:30,28.754,0,
26472,01/01/2018 23:45,28.754,0,
26473,01/02/2018 00:00,28.754,0,
26474,01/02/2018 00:15,28.754,0,
26475,01/02/2018 00:30,28.754,0,
26476,01/02/2018 00:45,28.754,0,
26477,01/02/2018 01:00,28.754,0,
26478,01/02/2018 01:15,28.655,0,
26479,01/02/2018 01:30,28.655,0,
26480,01/02/2018 01:45,28.655,0,
26481,01/02/2018 02:00,28.555,0,
26482,01/02/2018 02:15,28.555,0,
26483,01/02/2018 02:30,28.555,0,
26484,01/02/2018 02:45,28.555,0,
26485,01/02/2018 03:00,28.555,0,
26486,01/02/2018 03:15,28.555,0,
26487,01/02/2018 03:30,28.456,0,
26488,01/02/2018 03:45,28.456,0,
26489,01/02/2018 04:00,28.456,0,
26490,01/02/2018 04:15,28.456,0,
26491,01/02/2018 04:30,28.456,0,
26492,01/02/2018 04:45,28.456,0,
26493,01/02/2018 05:00,28.456,0,
26494,01/02/2018 05:15,28.456,0,
26495,01/02/2018 05:30,28.456,0,
26496,01/02/2018 05:45,28.456,0,
26497,01/02/2018 06:00,28.456,0,
26498,01/02/2018 06:15,28.456,0,
26499,01/02/2018 06:30,28.456,0,
26500,01/02/2018 06:45,28.456,21.5,
26501,01/02/2018 07:00,28.456,32.3,
26502,01/02/2018 07:15,28.456,32.3,
26503,01/02/2018 07:30,28.456,75.3,
26504,01/02/2018 07:45,28.555,86.1,
26505,01/02/2018 08:00,28.555,96.9,
26506,01/02/2018 08:15,28.555,172.2,
26507,01/02/2018 08:30,28.555,258.3,
26508,01/02/2018 08:45,28.555,129.2,
26509,01/02/2018 09:00,28.555,107.6,
26510,01/02/2018 09:15,28.555,139.9,
26511,01/02/2018 09:30,28.555,86.1,
26512,01/02/2018 09:45,28.555,64.6,
26513,01/02/2018 10:00,28.555,139.9,
26514,01/02/2018 10:15,28.555,183,
26515,01/02/2018 10:30,28.456,129.2,
26516,01/02/2018 10:45,28.555,247.6,
26517,01/02/2018 11:00,28.555,129.2,
26518,01/02/2018 11:15,28.555,236.8,
26519,01/02/2018 11:30,28.555,290.6,
26520,01/02/2018 11:45,28.555,322.9,
26521,01/02/2018 12:00,28.555,322.9,
26522,01/02/2018 12:15,28.555,710.4,
26523,01/02/2018 12:30,28.655,602.8,
26524,01/02/2018 12:45,28.754,721.2,
26525,01/02/2018 13:00,28.853,839.6,
26526,01/02/2018 13:15,28.953,861.1,
26527,01/02/2018 13:30,28.853,753.5,
26528,01/02/2018 13:45,28.853,785.8,
26529,01/02/2018 14:00,28.853,850.4,
26530,01/02/2018 14:15,28.853,602.8,
26531,01/02/2018 14:30,28.754,333.7,
26532,01/02/2018 14:45,28.754,419.8,
26533,01/02/2018 15:00,28.754,279.9,
26534,01/02/2018 15:15,28.754,279.9,
26535,01/02/2018 15:30,28.754,183,
26536,01/02/2018 15:45,28.754,322.9,
26537,01/02/2018 16:00,28.754,139.9,
26538,01/02/2018 16:15,28.754,96.9,
26539,01/02/2018 16:30,28.754,107.6,
26540,01/02/2018 16:45,28.754,118.4,
26541,01/02/2018 17:00,28.754,96.9,
26542,01/02/2018 17:15,28.754,64.6,
26543,01/02/2018 17:30,28.754,21.5,
26544,01/02/2018 17:45,28.754,10.8,
26545,01/02/2018 18:00,28.754,0,
26546,01/02/2018 18:15,28.754,0,
26547,01/02/2018 18:30,28.754,0,
26548,01/02/2018 18:45,28.754,0,
26549,01/02/2018 19:00,28.853,0,
26550,01/02/2018 19:15,28.754,0,
26551,01/02/2018 19:30,28.754,0,
26552,01/02/2018 19:45,28.853,0,
26553,01/02/2018 20:00,28.754,0,
26554,01/02/2018 20:15,28.754,0,
26555,01/02/2018 20:30,28.754,0,
26556,01/02/2018 20:45,28.754,0,
26557,01/02/2018 21:00,28.754,0,
26558,01/02/2018 21:15,28.655,0,
26559,01/02/2018 21:30,28.655,0,
26560,01/02/2018 21:45,28.655,0,
26561,01/02/2018 22:00,28.655,0,
26562,01/02/2018 22:15,28.655,0,
26563,01/02/2018 22:30,28.555,0,
26564,01/02/2018 22:45,28.555,0,
26565,01/02/2018 23:00,28.555,0,
26566,01/02/2018 23:15,28.555,0,
26567,01/02/2018 23:30,28.555,0,
26568,01/02/2018 23:45,28.555,0,
26569,01/03/2018 00:00,28.555,0,
26570,01/03/2018 00:15,28.555,0,
26571,01/03/2018 00:30,28.555,0,
26572,01/03/2018 00:45,28.555,0,
26573,01/03/2018 01:00,28.555,0,
26574,01/03/2018 01:15,28.555,0,
26575,01/03/2018 01:30,28.555,0,
26576,01/03/2018 01:45,28.555,0,
26577,01/03/2018 02:00,28.655,0,
26578,01/03/2018 02:15,28.655,0,
26579,01/03/2018 02:30,28.655,0,
26580,01/03/2018 02:45,28.655,0,
26581,01/03/2018 03:00,28.655,0,
26582,01/03/2018 03:15,28.655,0,
26583,01/03/2018 03:30,28.655,0,
26584,01/03/2018 03:45,28.655,0,
26585,01/03/2018 04:00,28.655,0,
26586,01/03/2018 04:15,28.655,0,
26587,01/03/2018 04:30,28.655,0,
26588,01/03/2018 04:45,28.655,0,
26589,01/03/2018 05:00,28.655,0,
26590,01/03/2018 05:15,28.655,0,
26591,01/03/2018 05:30,28.655,0,
26592,01/03/2018 05:45,28.655,0,
26593,01/03/2018 06:00,28.655,0,
26594,01/03/2018 06:15,28.655,0,
26595,01/03/2018 06:30,28.655,0,
26596,01/03/2018 06:45,28.655,0,
26597,01/03/2018 07:00,28.655,0,
26598,01/03/2018 07:15,28.655,0,
26599,01/03/2018 07:30,28.655,0,
26600,01/03/2018 07:45,28.655,0,
26601,01/03/2018 08:00,28.655,10.8,
26602,01/03/2018 08:15,28.655,10.8,
26603,01/03/2018 08:30,28.655,10.8,
26604,01/03/2018 08:45,28.655,10.8,
26605,01/03/2018 09:00,28.655,10.8,
26606,01/03/2018 09:15,28.655,21.5,
26607,01/03/2018 09:30,28.655,21.5,
26608,01/03/2018 09:45,28.655,21.5,
26609,01/03/2018 10:00,28.655,32.3,
26610,01/03/2018 10:15,28.655,32.3,
26611,01/03/2018 10:30,28.655,21.5,
26612,01/03/2018 10:45,28.655,21.5,
26613,01/03/2018 11:00,28.655,21.5,
26614,01/03/2018 11:15,28.655,32.3,
26615,01/03/2018 11:30,28.655,32.3,
26616,01/03/2018 11:45,28.655,32.3,
26617,01/03/2018 12:00,28.655,32.3,
26618,01/03/2018 12:15,28.655,32.3,
26619,01/03/2018 12:30,28.655,43.1,
26620,01/03/2018 12:45,28.655,64.6,
26621,01/03/2018 13:00,28.456,96.9,
26622,01/03/2018 13:15,28.357,118.4,
26623,01/03/2018 13:30,28.357,139.9,
26624,01/03/2018 13:45,28.357,161.5,
26625,01/03/2018 14:00,28.357,172.2,
26626,01/03/2018 14:15,28.357,150.7,
26627,01/03/2018 14:30,28.258,161.5,
26628,01/03/2018 14:45,28.258,161.5,
26629,01/03/2018 15:00,28.357,150.7,
26630,01/03/2018 15:15,28.258,139.9,
26631,01/03/2018 15:30,28.258,172.2,
26632,01/03/2018 15:45,28.357,204.5,
26633,01/03/2018 16:00,28.357,139.9,
26634,01/03/2018 16:15,28.258,96.9,
26635,01/03/2018 16:30,28.258,64.6,
26636,01/03/2018 16:45,28.258,53.8,
26637,01/03/2018 17:00,28.258,32.3,
26638,01/03/2018 17:15,28.258,10.8,
26639,01/03/2018 17:30,28.258,10.8,
26640,01/03/2018 17:45,28.258,0,
26641,01/03/2018 18:00,28.258,0,
26642,01/03/2018 18:15,28.258,0,
26643,01/03/2018 18:30,28.258,0,
26644,01/03/2018 18:45,28.258,0,
26645,01/03/2018 19:00,28.258,0,
26646,01/03/2018 19:15,28.258,0,
26647,01/03/2018 19:30,28.258,0,
26648,01/03/2018 19:45,28.258,0,
26649,01/03/2018 20:00,28.258,0,
26650,01/03/2018 20:15,28.258,0,
26651,01/03/2018 20:30,28.258,0,
26652,01/03/2018 20:45,28.258,0,
26653,01/03/2018 21:00,28.258,0,
26654,01/03/2018 21:15,28.258,0,
26655,01/03/2018 21:30,28.258,0,
26656,01/03/2018 21:45,28.258,0,
26657,01/03/2018 22:00,28.258,0,
26658,01/03/2018 22:15,28.159,0,
26659,01/03/2018 22:30,28.159,0,
26660,01/03/2018 22:45,28.159,0,
26661,01/03/2018 23:00,28.159,0,
26662,01/03/2018 23:15,28.159,0,
26663,01/03/2018 23:30,28.159,0,
26664,01/03/2018 23:45,28.159,0,
26665,01/04/2018 00:00,28.159,0,
26666,01/04/2018 00:15,28.159,0,
26667,01/04/2018 00:30,28.159,0,
26668,01/04/2018 00:45,28.159,0,
26669,01/04/2018 01:00,28.06,0,
26670,01/04/2018 01:15,28.06,0,
26671,01/04/2018 01:30,28.06,0,
26672,01/04/2018 01:45,28.159,0,
26673,01/04/2018 02:00,28.159,0,
26674,01/04/2018 02:15,28.159,0,
26675,01/04/2018 02:30,28.159,0,
26676,01/04/2018 02:45,28.159,0,
26677,01/04/2018 03:00,28.159,0,
26678,01/04/2018 03:15,28.159,0,
26679,01/04/2018 03:30,28.159,0,
26680,01/04/2018 03:45,28.159,0,
26681,01/04/2018 04:00,28.159,0,
26682,01/04/2018 04:15,28.159,0,
26683,01/04/2018 04:30,28.159,0,
26684,01/04/2018 04:45,28.159,0,
26685,01/04/2018 05:00,28.159,0,
26686,01/04/2018 05:15,28.159,0,
26687,01/04/2018 05:30,28.159,0,
26688,01/04/2018 05:45,28.159,0,
26689,01/04/2018 06:00,28.159,0,
26690,01/04/2018 06:15,28.159,0,
26691,01/04/2018 06:30,28.06,0,
26692,01/04/2018 06:45,28.06,10.8,
26693,01/04/2018 07:00,28.06,43.1,
26694,01/04/2018 07:15,28.06,0,
26695,01/04/2018 07:30,28.06,10.8,
26696,01/04/2018 07:45,28.06,21.5,
26697,01/04/2018 08:00,28.06,43.1,
26698,01/04/2018 08:15,28.159,75.3,
26699,01/04/2018 08:30,28.159,107.6,
26700,01/04/2018 08:45,28.06,139.9,
26701,01/04/2018 09:00,28.159,129.2,
26702,01/04/2018 09:15,28.159,150.7,
26703,01/04/2018 09:30,28.06,172.2,
26704,01/04/2018 09:45,28.159,193.8,
26705,01/04/2018 10:00,28.159,193.8,
26706,01/04/2018 10:15,28.06,193.8,
26707,01/04/2018 10:30,28.06,226,
26708,01/04/2018 10:45,28.06,236.8,
26709,01/04/2018 11:00,28.159,204.5,
26710,01/04/2018 11:15,28.159,236.8,
26711,01/04/2018 11:30,28.159,247.6,
26712,01/04/2018 11:45,28.159,172.2,
26713,01/04/2018 12:00,28.06,226,
26714,01/04/2018 12:15,28.06,226,
26715,01/04/2018 12:30,28.06,193.8,
26716,01/04/2018 12:45,28.06,247.6,
26717,01/04/2018 13:00,28.258,344.4,
26718,01/04/2018 13:15,28.555,398.3,
26719,01/04/2018 13:30,28.555,333.7,
26720,01/04/2018 13:45,28.555,366,
26721,01/04/2018 14:00,28.555,355.2,
26722,01/04/2018 14:15,28.555,322.9,
26723,01/04/2018 14:30,28.555,355.2,
26724,01/04/2018 14:45,28.555,215.3,
26725,01/04/2018 15:00,28.555,269.1,
26726,01/04/2018 15:15,28.456,258.3,
26727,01/04/2018 15:30,28.456,236.8,
26728,01/04/2018 15:45,28.456,236.8,
26729,01/04/2018 16:00,28.456,204.5,
26730,01/04/2018 16:15,28.456,75.3,
26731,01/04/2018 16:30,28.456,43.1,
26732,01/04/2018 16:45,28.456,75.3,
26733,01/04/2018 17:00,28.456,43.1,
26734,01/04/2018 17:15,28.456,32.3,
26735,01/04/2018 17:30,28.456,10.8,
26736,01/04/2018 17:45,28.456,0,
26737,01/04/2018 18:00,28.357,0,
26738,01/04/2018 18:15,28.456,0,
26739,01/04/2018 18:30,28.357,0,
26740,01/04/2018 18:45,28.258,0,
26741,01/04/2018 19:00,28.357,0,
26742,01/04/2018 19:15,28.357,0,
26743,01/04/2018 19:30,28.357,0,
26744,01/04/2018 19:45,28.357,0,
26745,01/04/2018 20:00,28.357,0,
26746,01/04/2018 20:15,28.357,0,
26747,01/04/2018 20:30,28.357,0,
26748,01/04/2018 20:45,28.357,0,
26749,01/04/2018 21:00,28.357,0,
26750,01/04/2018 21:15,28.357,0,
26751,01/04/2018 21:30,28.357,0,
26752,01/04/2018 21:45,28.357,0,
26753,01/04/2018 22:00,28.258,0,
26754,01/04/2018 22:15,28.159,0,
26755,01/04/2018 22:30,28.159,0,
26756,01/04/2018 22:45,28.159,0,
26757,01/04/2018 23:00,28.06,0,
26758,01/04/2018 23:15,28.159,0,
26759,01/04/2018 23:30,28.159,0,
26760,01/04/2018 23:45,28.159,0,
26761,01/05/2018 00:00,28.258,0,
26762,01/05/2018 00:15,28.258,0,
26763,01/05/2018 00:30,28.258,0,
26764,01/05/2018 00:45,28.159,0,
26765,01/05/2018 01:00,28.159,0,
26766,01/05/2018 01:15,28.159,0,
26767,01/05/2018 01:30,28.159,0,
26768,01/05/2018 01:45,28.159,0,
26769,01/05/2018 02:00,28.159,0,
26770,01/05/2018 02:15,28.159,0,
26771,01/05/2018 02:30,28.159,0,
26772,01/05/2018 02:45,28.159,0,
26773,01/05/2018 03:00,28.159,0,
26774,01/05/2018 03:15,28.159,0,
26775,01/05/2018 03:30,28.159,0,
26776,01/05/2018 03:45,28.159,0,
26777,01/05/2018 04:00,28.159,0,
26778,01/05/2018 04:15,28.159,0,
26779,01/05/2018 04:30,28.159,0,
26780,01/05/2018 04:45,28.159,0,
26781,01/05/2018 05:00,28.159,0,
26782,01/05/2018 05:15,28.159,0,
26783,01/05/2018 05:30,28.159,0,
26784,01/05/2018 05:45,28.159,0,
26785,01/05/2018 06:00,28.06,0,
26786,01/05/2018 06:15,28.159,0,
26787,01/05/2018 06:30,28.06,0,
26788,01/05/2018 06:45,27.961,0,
26789,01/05/2018 07:00,27.961,10.8,
26790,01/05/2018 07:15,28.06,107.6,
26791,01/05/2018 07:30,28.06,118.4,
26792,01/05/2018 07:45,28.06,32.3,
26793,01/05/2018 08:00,28.06,129.2,
26794,01/05/2018 08:15,28.06,150.7,
26795,01/05/2018 08:30,28.06,183,
26796,01/05/2018 08:45,28.06,204.5,
26797,01/05/2018 09:00,28.159,247.6,
26798,01/05/2018 09:15,28.159,258.3,
26799,01/05/2018 09:30,28.159,301.4,
26800,01/05/2018 09:45,28.159,322.9,
26801,01/05/2018 10:00,28.159,366,
26802,01/05/2018 10:15,28.159,473.6,
26803,01/05/2018 10:30,28.159,549,
26804,01/05/2018 10:45,28.159,538.2,
26805,01/05/2018 11:00,28.159,559.7,
26806,01/05/2018 11:15,28.159,613.5,
26807,01/05/2018 11:30,28.159,570.5,
26808,01/05/2018 11:45,28.159,645.8,
26809,01/05/2018 12:00,28.159,613.5,
26810,01/05/2018 12:15,28.06,581.3,
26811,01/05/2018 12:30,28.159,592,
26812,01/05/2018 12:45,28.159,204.5,
26813,01/05/2018 13:00,28.06,581.3,
26814,01/05/2018 13:15,28.06,269.1,
26815,01/05/2018 13:30,28.06,559.7,
26816,01/05/2018 13:45,28.159,398.3,
26817,01/05/2018 14:00,28.159,462.9,
26818,01/05/2018 14:15,28.159,247.6,
26819,01/05/2018 14:30,28.159,183,
26820,01/05/2018 14:45,28.159,172.2,
26821,01/05/2018 15:00,28.159,204.5,
26822,01/05/2018 15:15,28.159,129.2,
26823,01/05/2018 15:30,28.159,139.9,
26824,01/05/2018 15:45,28.159,129.2,
26825,01/05/2018 16:00,28.159,86.1,
26826,01/05/2018 16:15,28.456,64.6,
26827,01/05/2018 16:30,28.456,64.6,
26828,01/05/2018 16:45,28.357,75.3,
26829,01/05/2018 17:00,28.357,32.3,
26830,01/05/2018 17:15,28.357,21.5,
26831,01/05/2018 17:30,28.357,10.8,
26832,01/05/2018 17:45,28.357,0,
26833,01/05/2018 18:00,28.258,0,
26834,01/05/2018 18:15,28.258,0,
26835,01/05/2018 18:30,28.258,0,
26836,01/05/2018 18:45,28.258,0,
26837,01/05/2018 19:00,28.258,0,
26838,01/05/2018 19:15,28.159,0,
26839,01/05/2018 19:30,28.258,0,
26840,01/05/2018 19:45,28.159,0,
26841,01/05/2018 20:00,28.159,0,
26842,01/05/2018 20:15,28.159,0,
26843,01/05/2018 20:30,28.159,0,
26844,01/05/2018 20:45,28.159,0,
26845,01/05/2018 21:00,28.159,0,
26846,01/05/2018 21:15,28.159,0,
26847,01/05/2018 21:30,28.159,0,
26848,01/05/2018 21:45,28.159,0,
26849,01/05/2018 22:00,28.159,0,
26850,01/05/2018 22:15,28.159,0,
26851,01/05/2018 22:30,28.159,0,
26852,01/05/2018 22:45,28.159,0,
26853,01/05/2018 23:00,28.06,0,
26854,01/05/2018 23:15,28.06,0,
26855,01/05/2018 23:30,28.06,0,
26856,01/05/2018 23:45,27.961,0,
26857,01/06/2018 00:00,27.961,0,
26858,01/06/2018 00:15,27.961,0,
26859,01/06/2018 00:30,27.961,0,
26860,01/06/2018 00:45,27.961,0,
26861,01/06/2018 01:00,27.961,0,
26862,01/06/2018 01:15,27.961,0,
26863,01/06/2018 01:30,27.961,0,
26864,01/06/2018 01:45,27.961,0,
26865,01/06/2018 02:00,27.961,0,
26866,01/06/2018 02:15,27.961,0,
26867,01/06/2018 02:30,27.961,0,
26868,01/06/2018 02:45,28.06,0,
26869,01/06/2018 03:00,28.06,0,
26870,01/06/2018 03:15,28.06,0,
26871,01/06/2018 03:30,27.961,0,
26872,01/06/2018 03:45,27.961,0,
26873,01/06/2018 04:00,27.961,0,
26874,01/06/2018 04:15,27.961,0,
26875,01/06/2018 04:30,27.961,0,
26876,01/06/2018 04:45,27.961,0,
26877,01/06/2018 05:00,28.06,0,
26878,01/06/2018 05:15,28.06,0,
26879,01/06/2018 05:30,28.06,0,
26880,01/06/2018 05:45,28.06,0,
26881,01/06/2018 06:00,27.961,0,
26882,01/06/2018 06:15,27.961,0,
26883,01/06/2018 06:30,27.961,0,
26884,01/06/2018 06:45,28.06,21.5,
26885,01/06/2018 07:00,27.961,32.3,
26886,01/06/2018 07:15,28.06,64.6,
26887,01/06/2018 07:30,28.06,64.6,
26888,01/06/2018 07:45,28.06,107.6,
26889,01/06/2018 08:00,27.961,129.2,
26890,01/06/2018 08:15,27.961,150.7,
26891,01/06/2018 08:30,27.961,172.2,
26892,01/06/2018 08:45,27.961,193.8,
26893,01/06/2018 09:00,28.06,226,
26894,01/06/2018 09:15,28.06,247.6,
26895,01/06/2018 09:30,28.06,290.6,
26896,01/06/2018 09:45,28.06,344.4,
26897,01/06/2018 10:00,28.06,366,
26898,01/06/2018 10:15,28.06,387.5,
26899,01/06/2018 10:30,28.06,409,
26900,01/06/2018 10:45,28.06,409,
26901,01/06/2018 11:00,28.06,538.2,
26902,01/06/2018 11:15,28.06,592,
26903,01/06/2018 11:30,28.06,581.3,
26904,01/06/2018 11:45,28.06,592,
26905,01/06/2018 12:00,28.159,624.3,
26906,01/06/2018 12:15,28.159,602.8,
26907,01/06/2018 12:30,28.06,602.8,
26908,01/06/2018 12:45,28.06,549,
26909,01/06/2018 13:00,28.06,505.9,
26910,01/06/2018 13:15,28.06,452.1,
26911,01/06/2018 13:30,28.06,462.9,
26912,01/06/2018 13:45,28.06,430.6,
26913,01/06/2018 14:00,28.06,376.7,
26914,01/06/2018 14:15,28.159,387.5,
26915,01/06/2018 14:30,28.159,312.2,
26916,01/06/2018 14:45,28.06,269.1,
26917,01/06/2018 15:00,28.06,215.3,
26918,01/06/2018 15:15,28.06,161.5,
26919,01/06/2018 15:30,28.06,150.7,
26920,01/06/2018 15:45,28.06,96.9,
26921,01/06/2018 16:00,28.06,107.6,
26922,01/06/2018 16:15,28.06,107.6,
26923,01/06/2018 16:30,28.159,96.9,
26924,01/06/2018 16:45,28.357,86.1,
26925,01/06/2018 17:00,28.258,86.1,
26926,01/06/2018 17:15,28.258,86.1,
26927,01/06/2018 17:30,28.357,43.1,
26928,01/06/2018 17:45,28.456,10.8,
26929,01/06/2018 18:00,28.159,0,
26930,01/06/2018 18:15,28.06,0,
26931,01/06/2018 18:30,28.06,0,
26932,01/06/2018 18:45,28.06,0,
26933,01/06/2018 19:00,28.06,0,
26934,01/06/2018 19:15,28.06,0,
26935,01/06/2018 19:30,28.06,0,
26936,01/06/2018 19:45,28.06,0,
26937,01/06/2018 20:00,28.159,0,
26938,01/06/2018 20:15,28.159,0,
26939,01/06/2018 20:30,28.159,0,
26940,01/06/2018 20:45,28.159,0,
26941,01/06/2018 21:00,28.159,0,
26942,01/06/2018 21:15,28.159,0,
26943,01/06/2018 21:30,28.159,0,
26944,01/06/2018 21:45,28.159,0,
26945,01/06/2018 22:00,28.159,0,
26946,01/06/2018 22:15,28.159,0,
26947,01/06/2018 22:30,28.06,0,
26948,01/06/2018 22:45,28.06,0,
26949,01/06/2018 23:00,28.06,0,
26950,01/06/2018 23:15,28.06,0,
26951,01/06/2018 23:30,28.06,0,
26952,01/06/2018 23:45,28.06,0,
26953,01/07/2018 00:00,28.06,0,
26954,01/07/2018 00:15,28.06,0,
26955,01/07/2018 00:30,28.06,0,
26956,01/07/2018 00:45,28.06,0,
26957,01/07/2018 01:00,28.06,0,
26958,01/07/2018 01:15,28.06,0,
26959,01/07/2018 01:30,28.06,0,
26960,01/07/2018 01:45,28.06,0,
26961,01/07/2018 02:00,28.06,0,
26962,01/07/2018 02:15,28.06,0,
26963,01/07/2018 02:30,28.06,0,
26964,01/07/2018 02:45,28.06,0,
26965,01/07/2018 03:00,28.06,0,
26966,01/07/2018 03:15,28.06,0,
26967,01/07/2018 03:30,28.06,0,
