"","file","CoralID","time","C","D","R","area","peri","center_x","center_y","rC","pC"
"1","AD_D_B_N_D_03_0.txt","AD_D_B_N_D_03","t0",0.196308648329825,1.09658311477612,2.25699337154081,5.72548285500125,19.1443786251421,10.5335653386454,5.78750039840637,1.34999177624262,8.48224849330087
"2","AD_D_B_N_D_03_1.txt","AD_D_B_N_D_03","t1",0.0849714718763944,1.24196750076802,3.43054743987628,41.3991234449786,78.2463223254466,19.3215115015974,11.5673808945687,3.63011711544956,22.8086985231338
"3","AD_D_B_N_D_05_0.txt","AD_D_B_N_D_05","t0",0.207054935711632,1.11809796588488,2.19764331448261,4.76559368499147,17.0067232317957,12.1262408590308,7.25324030837004,1.23163938856624,7.73861850998306
"4","AD_D_B_N_D_05_1.txt","AD_D_B_N_D_05","t1",0.0760932185575889,1.14121784243395,3.62515869459902,199.814407324884,181.654162768201,24.0637552511416,16.6776266144814,7.97514271053913,50.1092995015198
"5","AD_D_B_N_D_07_0.txt","AD_D_B_N_D_07","t0",0.212160093416232,1.14231841734415,2.17104162919617,5.61370158499994,18.2346631219284,9.56267585470085,6.69041944444444,1.33674855997345,8.39903891141866
"6","AD_D_B_N_D_07_1.txt","AD_D_B_N_D_07","t1",0.0890414088537322,1.17614508747869,3.35122809680104,190.065565249999,163.779914966796,21.0118010851136,14.6645027806036,7.77815842228641,48.8716107158251
"7","AD_D_B_N_S_02_0.txt","AD_D_B_N_S_02","t0",0.190376020149521,1.13895008430277,2.29189057272759,12.5243208949978,28.7525192884805,14.5582527918782,8.19504670050761,1.99665098567978,12.5453281367888
"8","AD_D_B_N_S_02_1.txt","AD_D_B_N_S_02","t1",0.106333227835172,1.17145521288764,3.06665910157402,77.9075714949868,95.9533776090534,24.645159165557,12.6880810474922,4.97983435622359,31.2892220592122
"9","AD_D_B_S_D_08_0.txt","AD_D_B_S_D_08","t0",0.204702044321378,1.17372442563383,2.21023733181471,17.3446297850023,32.6306976566293,18.8511151051625,12.5432734225621,2.34967383540016,14.7634361192506
"10","AD_D_B_S_D_08_1.txt","AD_D_B_S_D_08","t1",0.11662714140672,1.20724092085248,2.92819627966027,123.941532825003,115.561600471883,24.8093910852713,18.7951095791805,6.28106799891319,39.4651141641673
"11","AD_D_B_S_D_10_0.txt","AD_D_B_S_D_10","t0",0.317003347590744,1.10195500086539,1.77610270531776,15.2470069500123,24.5847222942859,24.6243306818182,18.3727938636364,2.20301453624389,13.8419485656307
"12","AD_D_B_S_D_10_1.txt","AD_D_B_S_D_10","t1",0.0861358101255338,1.22855636809106,3.40728238977374,71.0041501551168,101.778237882731,28.7052826744754,20.0257491947291,4.75408487034592,29.8707962064423
"13","AD_D_G_N_D_08_0.txt","AD_D_G_N_D_08","t0",0.28061456019122,1.17121009410064,1.88775182712205,9.10103997999977,20.188095122966,8.90083472868217,6.51378046511628,1.70204318399618,10.69425272587
"14","AD_D_G_N_D_08_1.txt","AD_D_G_N_D_08","t1",0.077074785519828,1.24243874222561,3.60200107060925,116.944645504933,138.082595083342,20.0845958628842,11.5467112687155,6.10119961978617,38.3349678072102
"15","AD_D_G_N_D_10_0.txt","AD_D_G_N_D_10","t0",0.126071257985937,1.2038224724169,2.81638457319897,17.4292727699794,41.6808456992139,22.4829906303237,14.7705107325383,2.35540014258266,14.799415568404
"16","AD_D_G_N_D_10_1.txt","AD_D_G_N_D_10","t1",0.0553830192704633,1.17630392703743,4.24924415734038,139.557291439851,177.947906867373,25.4313122464899,16.4435685907436,6.66501804606237,41.8775434591059
"17","AD_D_G_N_S_09_0.txt","AD_D_G_N_S_09","t0",0.219386789263985,1.16657100428679,2.13498468421621,3.99068744500073,15.1190169256225,9.02099038854806,6.87305685071575,1.12706489006324,7.08155755748333
"18","AD_D_G_N_S_09_1.txt","AD_D_G_N_S_09","t1",0.179769854129912,1.19989539663583,2.35853088106388,20.8740947049955,38.1988531093126,17.6579410059676,11.1631930093777,2.57767932639745,16.196036870241
"19","AD_D_G_S_D_03_0.txt","AD_D_G_S_D_03","t0",0.28764333714403,1.18925581162686,1.86454487694235,3.25684650500079,11.9282413566386,8.7118804945055,6.68884615384615,1.01817800031472,6.39740105167093
"20","AD_D_G_S_D_03_1.txt","AD_D_G_S_D_03","t1",0.0766576468637908,1.18155230387826,3.61178806153777,57.0049606600078,96.6681740387849,22.008219992236,13.8498103649068,4.25972329378312,26.7646308121488
"21","AD_D_G_S_S_02_0.txt","AD_D_G_S_S_02","t0",0.193289901484889,1.17931761758122,2.27454963102185,7.94285062999916,22.7241970935493,12.5061003401361,8.36494370748299,1.59005908066646,9.99063585319101
"22","AD_D_G_S_S_02_1.txt","AD_D_G_S_S_02","t1",0.134391097557659,1.15804087602881,2.72781397247653,39.3525823499658,60.6605438743501,23.9587089765101,12.6304440016779,3.53925359487786,22.2377861857191
"23","AD_D_R_N_D_10_0.txt","AD_D_R_N_D_10","t0",0.217794819420721,1.06914642010187,2.14277330587521,4.72764112999721,16.5159443389194,15.8518922048998,9.664729844098,1.22672527894685,7.70774224862461
"24","AD_D_R_N_D_10_1.txt","AD_D_R_N_D_10","t1",0.0490594488815882,1.31365677776744,4.51480157019212,71.2489619400003,135.093007444856,18.0948555819477,13.1470999604117,4.76227350808778,29.9222469347877
"25","AD_D_R_N_S_02_0.txt","AD_D_R_N_S_02","t0",0.364053359212606,1.10532471259124,1.65736238737446,4.84049527000025,12.9260940249649,11.4943260692464,6.79829755600815,1.24128058812943,7.7991959534221
"26","AD_D_R_N_S_02_1.txt","AD_D_R_N_S_02","t1",0.177990448395921,1.19605561855745,2.37029091228436,43.1510264550161,55.1953064481089,19.2296771693345,11.9803171861837,3.70612983037696,23.2863004967245
"27","AD_D_R_S_D_03_0.txt","AD_D_R_S_D_03","t0",0.41404118202026,1.10472668281448,1.55409738658586,2.84888247999879,9.29866130732223,11.6455885106383,7.92133872340426,0.952274885712844,5.98331957030706
"28","AD_D_R_S_D_03_1.txt","AD_D_R_S_D_03","t1",0.109585211600867,1.1749811343638,3.02081427374134,75.6824961299426,93.1593994947851,21.0065909777274,13.7254635334088,4.90820606018403,30.8391682019581
"29","AD_D_R_S_D_05_0.txt","AD_D_R_S_D_05","t0",0.303933297479169,1.10975525206551,1.81388963456567,5.67777293000108,15.321624023229,9.04794272517321,4.94127829099307,1.34435533067938,8.4468336613532
"30","AD_D_R_S_D_05_1.txt","AD_D_R_S_D_05","t1",0.0929428348996376,1.20721815321728,3.28013744886505,210.05386498,168.524215058025,26.3398057567671,14.4512385436523,8.1769323009457,51.3771808911042
"31","AD_D_Y_N_D_03_0.txt","AD_D_Y_N_D_03","t0",0.140940393632984,1.16664933050981,2.66368128854133,7.1875707299987,25.3150189998192,11.2133362654321,7.14828009259259,1.51257225315151,9.50377175704908
"32","AD_D_Y_N_D_03_1.txt","AD_D_Y_N_D_03","t1",0.189584488381466,1.13342001988272,2.29667001076178,28.4550653000188,43.4293495455642,24.4251909423605,14.0673917657823,3.00957282633288,18.9097037633017
"33","AD_D_Y_N_D_10_0.txt","AD_D_Y_N_D_10","t0",0.192733619988009,1.13054399202778,2.27782974944728,10.7578780000003,26.4843610719395,12.6288052098408,6.82701244573082,1.85049693913803,11.6270151789729
"34","AD_D_Y_N_D_10_1.txt","AD_D_Y_N_D_10","t1",0.050501425297775,1.2154990128537,4.44987879928004,79.4606539299712,140.614200447068,27.7737937594554,20.324302193646,5.02922575637033,31.5995573789152
"35","AD_D_Y_N_S_02_0.txt","AD_D_Y_N_S_02","t0",0.198812402870386,1.13706433799204,2.24273656048112,6.52913608499875,20.3147300282424,12.6929311320755,8.18947924528302,1.44162705444038,9.05800992689236
"36","AD_D_Y_N_S_02_1.txt","AD_D_Y_N_S_02","t1",0.10833926022289,1.18435527671285,3.03813499458503,48.0280117399816,74.6378813575168,18.0370914822267,10.3010812206573,3.90996047941502,24.5670062359133
"37","AD_D_Y_S_D_07_0.txt","AD_D_Y_S_D_07","t0",0.197839554408106,1.1198414387594,2.24824397068572,2.38092138500178,12.2976151357042,9.4304679389313,6.40691526717557,0.870557760905312,5.46987573237142
"38","AD_D_Y_S_D_07_1.txt","AD_D_Y_S_D_07","t1",0.155382799639782,1.10473504143916,2.53687184714986,16.216867495008,36.2148712058471,23.747264254386,16.5076462719298,2.27200115461978,14.2754042726021
"39","AD_D_Y_S_D_08_0.txt","AD_D_Y_S_D_08","t0",0.264352873997275,1.09565590069692,1.94494794304317,2.99556794000091,11.9330785885321,11.1694208823529,6.06254264705882,0.976482918456591,6.1354231259583
